detail_id,transaction_id,item_id,quantity,item_name,item_price,price
580,T0000004694,S004,3,PC-D,180000,540000
581,T0000000805,S005,4,PC-E,210000,840000
582,T0000003791,S001,3,PC-A,50000,150000
583,T0000001357,S002,4,PC-B,85000,340000
584,T0000003225,S001,1,PC-A,50000,50000
585,T0000003618,S004,2,PC-D,180000,360000
586,T0000002126,S005,1,PC-E,210000,210000
587,T0000006722,S004,4,PC-D,180000,720000
588,T0000005974,S004,4,PC-D,180000,720000
589,T0000002460,S002,4,PC-B,85000,340000
590,T0000000545,S004,1,PC-D,180000,180000
591,T0000005728,S002,4,PC-B,85000,340000
592,T0000006312,S005,3,PC-E,210000,630000
593,T0000002728,S005,2,PC-E,210000,420000
594,T0000003734,S002,4,PC-B,85000,340000
595,T0000006726,S001,4,PC-A,50000,200000
596,T0000002562,S005,2,PC-E,210000,420000
597,T0000002079,S001,2,PC-A,50000,100000
598,T0000006430,S005,2,PC-E,210000,420000
599,T0000002641,S005,1,PC-E,210000,210000
600,T0000003114,S003,1,PC-C,120000,120000
601,T0000001926,S004,4,PC-D,180000,720000
602,T0000000616,S004,2,PC-D,180000,360000
603,T0000003644,S001,4,PC-A,50000,200000
604,T0000006413,S004,4,PC-D,180000,720000
605,T0000001203,S001,4,PC-A,50000,200000
606,T0000001759,S005,1,PC-E,210000,210000
607,T0000002565,S003,2,PC-C,120000,240000
608,T0000003174,S003,4,PC-C,120000,480000
609,T0000003081,S005,1,PC-E,210000,210000
610,T0000002630,S002,3,PC-B,85000,255000
611,T0000003161,S002,3,PC-B,85000,255000
612,T0000004321,S004,4,PC-D,180000,720000
613,T0000000669,S001,4,PC-A,50000,200000
614,T0000005859,S003,2,PC-C,120000,240000
615,T0000005012,S004,2,PC-D,180000,360000
616,T0000006269,S005,4,PC-E,210000,840000
617,T0000003168,S003,1,PC-C,120000,120000
618,T0000002121,S001,4,PC-A,50000,200000
619,T0000005310,S001,2,PC-A,50000,100000
620,T0000004078,S002,2,PC-B,85000,170000
621,T0000005801,S004,1,PC-D,180000,180000
622,T0000005938,S005,4,PC-E,210000,840000
623,T0000006079,S003,2,PC-C,120000,240000
624,T0000004151,S001,4,PC-A,50000,200000
625,T0000000719,S003,2,PC-C,120000,240000
626,T0000002600,S005,3,PC-E,210000,630000
627,T0000006175,S003,3,PC-C,120000,360000
628,T0000003598,S004,3,PC-D,180000,540000
629,T0000004669,S002,2,PC-B,85000,170000
630,T0000000666,S003,1,PC-C,120000,120000
631,T0000000283,S002,3,PC-B,85000,255000
632,T0000005840,S005,2,PC-E,210000,420000
633,T0000003903,S002,4,PC-B,85000,340000
634,T0000003565,S003,3,PC-C,120000,360000
635,T0000002234,S003,1,PC-C,120000,120000
636,T0000004593,S001,1,PC-A,50000,50000
637,T0000001465,S003,1,PC-C,120000,120000
638,T0000000129,S002,4,PC-B,85000,340000
639,T0000004734,S001,4,PC-A,50000,200000
640,T0000006257,S003,1,PC-C,120000,120000
641,T0000002060,S003,1,PC-C,120000,120000
642,T0000003672,S005,1,PC-E,210000,210000
643,T0000006587,S001,4,PC-A,50000,200000
644,T0000002494,S005,4,PC-E,210000,840000
645,T0000005081,S005,2,PC-E,210000,420000
646,T0000000992,S005,3,PC-E,210000,630000
647,T0000002121,S004,4,PC-D,180000,720000
648,T0000002584,S005,1,PC-E,210000,210000
649,T0000004196,S002,3,PC-B,85000,255000
650,T0000002223,S003,4,PC-C,120000,480000
651,T0000004522,S004,3,PC-D,180000,540000
652,T0000003188,S005,2,PC-E,210000,420000
653,T0000003237,S003,4,PC-C,120000,480000
654,T0000004136,S001,1,PC-A,50000,50000
655,T0000004524,S001,1,PC-A,50000,50000
656,T0000000343,S003,2,PC-C,120000,240000
657,T0000004461,S002,2,PC-B,85000,170000
658,T0000004704,S003,2,PC-C,120000,240000
659,T0000004823,S003,2,PC-C,120000,240000
660,T0000002276,S004,2,PC-D,180000,360000
661,T0000004920,S001,4,PC-A,50000,200000
662,T0000003201,S001,4,PC-A,50000,200000
663,T0000005471,S005,3,PC-E,210000,630000
664,T0000000888,S003,2,PC-C,120000,240000
665,T0000002043,S003,1,PC-C,120000,120000
666,T0000001341,S002,1,PC-B,85000,85000
667,T0000003720,S001,2,PC-A,50000,100000
668,T0000002883,S002,2,PC-B,85000,170000
669,T0000005392,S004,2,PC-D,180000,360000
670,T0000004212,S005,2,PC-E,210000,420000
671,T0000002415,S002,2,PC-B,85000,170000
672,T0000001117,S001,1,PC-A,50000,50000
673,T0000004263,S004,3,PC-D,180000,540000
674,T0000003001,S003,2,PC-C,120000,240000
675,T0000001738,S004,2,PC-D,180000,360000
676,T0000001364,S002,2,PC-B,85000,170000
677,T0000002708,S001,4,PC-A,50000,200000
678,T0000004790,S002,1,PC-B,85000,85000
679,T0000000924,S003,1,PC-C,120000,120000
680,T0000000151,S003,3,PC-C,120000,360000
681,T0000000585,S001,4,PC-A,50000,200000
682,T0000000912,S005,4,PC-E,210000,840000
683,T0000002321,S004,4,PC-D,180000,720000
684,T0000005673,S004,3,PC-D,180000,540000
685,T0000000495,S003,3,PC-C,120000,360000
686,T0000003795,S002,3,PC-B,85000,255000
687,T0000002148,S002,4,PC-B,85000,340000
688,T0000000556,S005,1,PC-E,210000,210000
689,T0000005201,S002,4,PC-B,85000,340000
690,T0000001552,S004,3,PC-D,180000,540000
691,T0000002120,S002,4,PC-B,85000,340000
692,T0000003085,S005,2,PC-E,210000,420000
693,T0000003504,S004,4,PC-D,180000,720000
694,T0000000156,S002,4,PC-B,85000,340000
695,T0000000734,S004,1,PC-D,180000,180000
696,T0000006275,S003,1,PC-C,120000,120000
697,T0000005523,S003,1,PC-C,120000,120000
698,T0000004654,S003,2,PC-C,120000,240000
699,T0000006250,S002,1,PC-B,85000,85000
700,T0000006408,S005,2,PC-E,210000,420000
701,T0000003276,S004,3,PC-D,180000,540000
702,T0000000154,S001,1,PC-A,50000,50000
703,T0000000996,S003,4,PC-C,120000,480000
704,T0000002294,S003,4,PC-C,120000,480000
705,T0000004626,S001,2,PC-A,50000,100000
706,T0000002905,S001,1,PC-A,50000,50000
707,T0000006067,S002,4,PC-B,85000,340000
708,T0000006681,S004,3,PC-D,180000,540000
709,T0000004824,S003,1,PC-C,120000,120000
710,T0000001177,S005,3,PC-E,210000,630000
711,T0000000153,S002,4,PC-B,85000,340000
712,T0000004187,S002,1,PC-B,85000,85000
713,T0000006481,S005,2,PC-E,210000,420000
714,T0000005599,S005,4,PC-E,210000,840000
715,T0000001716,S005,3,PC-E,210000,630000
716,T0000003202,S001,1,PC-A,50000,50000
717,T0000006593,S003,3,PC-C,120000,360000
718,T0000006112,S001,3,PC-A,50000,150000
719,T0000002857,S003,2,PC-C,120000,240000
720,T0000000786,S001,2,PC-A,50000,100000
721,T0000004368,S004,4,PC-D,180000,720000
722,T0000006123,S003,2,PC-C,120000,240000
723,T0000006731,S002,2,PC-B,85000,170000
724,T0000004272,S003,4,PC-C,120000,480000
725,T0000003767,S003,4,PC-C,120000,480000
726,T0000002878,S003,4,PC-C,120000,480000
727,T0000000642,S004,4,PC-D,180000,720000
728,T0000005994,S001,3,PC-A,50000,150000
729,T0000004662,S002,3,PC-B,85000,255000
730,T0000000665,S001,4,PC-A,50000,200000
731,T0000003426,S001,4,PC-A,50000,200000
732,T0000003783,S005,1,PC-E,210000,210000
733,T0000005427,S004,1,PC-D,180000,180000
734,T0000003701,S005,1,PC-E,210000,210000
735,T0000005894,S004,2,PC-D,180000,360000
736,T0000001069,S001,3,PC-A,50000,150000
737,T0000002349,S001,3,PC-A,50000,150000
738,T0000004503,S004,1,PC-D,180000,180000
739,T0000001212,S001,1,PC-A,50000,50000
740,T0000005949,S001,3,PC-A,50000,150000
741,T0000001152,S002,2,PC-B,85000,170000
742,T0000006704,S005,1,PC-E,210000,210000
743,T0000005237,S005,4,PC-E,210000,840000
744,T0000002511,S005,1,PC-E,210000,210000
745,T0000000143,S003,3,PC-C,120000,360000
746,T0000002489,S002,3,PC-B,85000,255000
747,T0000003228,S005,1,PC-E,210000,210000
748,T0000004582,S005,1,PC-E,210000,210000
749,T0000004955,S002,4,PC-B,85000,340000
750,T0000003205,S001,4,PC-A,50000,200000
751,T0000006031,S005,2,PC-E,210000,420000
752,T0000004243,S001,2,PC-A,50000,100000
753,T0000005455,S005,4,PC-E,210000,840000
754,T0000003142,S004,2,PC-D,180000,360000
755,T0000003304,S003,2,PC-C,120000,240000
756,T0000001357,S005,1,PC-E,210000,210000
757,T0000002713,S004,4,PC-D,180000,720000
758,T0000004185,S002,1,PC-B,85000,85000
759,T0000001357,S004,1,PC-D,180000,180000
760,T0000004294,S002,2,PC-B,85000,170000
761,T0000004633,S005,1,PC-E,210000,210000
762,T0000003192,S002,3,PC-B,85000,255000
763,T0000000300,S004,2,PC-D,180000,360000
764,T0000000723,S003,3,PC-C,120000,360000
765,T0000005694,S001,2,PC-A,50000,100000
766,T0000003010,S001,1,PC-A,50000,50000
767,T0000005555,S003,2,PC-C,120000,240000
768,T0000000067,S001,3,PC-A,50000,150000
769,T0000003836,S005,2,PC-E,210000,420000
770,T0000003993,S005,3,PC-E,210000,630000
771,T0000002506,S004,4,PC-D,180000,720000
772,T0000001537,S004,1,PC-D,180000,180000
773,T0000000397,S002,3,PC-B,85000,255000
774,T0000004715,S004,4,PC-D,180000,720000
775,T0000003357,S005,1,PC-E,210000,210000
776,T0000005680,S004,4,PC-D,180000,720000
777,T0000001163,S001,3,PC-A,50000,150000
778,T0000004825,S002,1,PC-B,85000,85000
779,T0000000555,S002,4,PC-B,85000,340000
780,T0000006048,S005,3,PC-E,210000,630000
781,T0000003661,S004,4,PC-D,180000,720000
782,T0000001751,S001,1,PC-A,50000,50000
783,T0000002941,S004,1,PC-D,180000,180000
784,T0000002657,S003,1,PC-C,120000,120000
785,T0000002795,S004,3,PC-D,180000,540000
786,T0000002329,S005,4,PC-E,210000,840000
787,T0000005091,S004,4,PC-D,180000,720000
788,T0000001959,S002,3,PC-B,85000,255000
789,T0000001601,S001,1,PC-A,50000,50000
790,T0000002793,S005,2,PC-E,210000,420000
791,T0000001480,S003,1,PC-C,120000,120000
792,T0000006230,S001,2,PC-A,50000,100000
793,T0000001102,S001,1,PC-A,50000,50000
794,T0000003276,S002,3,PC-B,85000,255000
795,T0000006447,S002,2,PC-B,85000,170000
796,T0000005499,S002,3,PC-B,85000,255000
797,T0000006273,S005,2,PC-E,210000,420000
798,T0000006739,S004,4,PC-D,180000,720000
799,T0000001299,S001,2,PC-A,50000,100000
800,T0000005818,S004,2,PC-D,180000,360000
801,T0000006701,S004,2,PC-D,180000,360000
802,T0000004994,S002,4,PC-B,85000,340000
803,T0000005302,S004,3,PC-D,180000,540000
804,T0000003879,S001,4,PC-A,50000,200000
805,T0000001535,S001,2,PC-A,50000,100000
806,T0000000077,S003,1,PC-C,120000,120000
807,T0000002831,S005,4,PC-E,210000,840000
808,T0000003410,S004,1,PC-D,180000,180000
809,T0000002721,S005,4,PC-E,210000,840000
810,T0000003627,S005,4,PC-E,210000,840000
811,T0000001532,S005,2,PC-E,210000,420000
812,T0000000237,S005,3,PC-E,210000,630000
813,T0000005253,S001,3,PC-A,50000,150000
814,T0000001996,S004,2,PC-D,180000,360000
815,T0000005311,S003,4,PC-C,120000,480000
816,T0000003427,S005,3,PC-E,210000,630000
817,T0000000277,S003,3,PC-C,120000,360000
818,T0000003089,S001,3,PC-A,50000,150000
819,T0000000523,S001,2,PC-A,50000,100000
820,T0000004275,S002,1,PC-B,85000,85000
821,T0000004218,S005,1,PC-E,210000,210000
822,T0000005365,S002,1,PC-B,85000,85000
823,T0000005853,S003,1,PC-C,120000,120000
824,T0000003122,S004,1,PC-D,180000,180000
825,T0000005190,S002,3,PC-B,85000,255000
826,T0000004575,S001,3,PC-A,50000,150000
827,T0000001797,S005,4,PC-E,210000,840000
828,T0000002131,S003,3,PC-C,120000,360000
829,T0000006708,S001,2,PC-A,50000,100000
830,T0000006762,S004,4,PC-D,180000,720000
831,T0000006500,S005,3,PC-E,210000,630000
832,T0000000815,S004,4,PC-D,180000,720000
833,T0000002694,S004,4,PC-D,180000,720000
834,T0000000442,S005,1,PC-E,210000,210000
835,T0000003140,S005,4,PC-E,210000,840000
836,T0000006666,S004,3,PC-D,180000,540000
837,T0000000142,S003,1,PC-C,120000,120000
838,T0000004287,S005,3,PC-E,210000,630000
839,T0000001410,S001,1,PC-A,50000,50000
840,T0000004473,S002,3,PC-B,85000,255000
841,T0000006724,S003,1,PC-C,120000,120000
842,T0000000534,S005,1,PC-E,210000,210000
843,T0000001716,S005,2,PC-E,210000,420000
844,T0000003364,S003,3,PC-C,120000,360000
845,T0000001032,S002,4,PC-B,85000,340000
846,T0000003342,S004,1,PC-D,180000,180000
847,T0000001410,S001,3,PC-A,50000,150000
848,T0000006236,S005,1,PC-E,210000,210000
849,T0000006085,S002,2,PC-B,85000,170000
850,T0000006672,S001,2,PC-A,50000,100000
851,T0000005273,S003,2,PC-C,120000,240000
852,T0000004500,S005,2,PC-E,210000,420000
853,T0000001172,S004,4,PC-D,180000,720000
854,T0000000888,S003,4,PC-C,120000,480000
855,T0000003338,S005,1,PC-E,210000,210000
856,T0000004517,S002,3,PC-B,85000,255000
857,T0000001641,S001,2,PC-A,50000,100000
858,T0000000471,S001,2,PC-A,50000,100000
859,T0000002940,S005,4,PC-E,210000,840000
860,T0000000546,S003,4,PC-C,120000,480000
861,T0000004726,S004,2,PC-D,180000,360000
862,T0000003597,S002,3,PC-B,85000,255000
863,T0000005133,S005,1,PC-E,210000,210000
864,T0000002825,S002,1,PC-B,85000,85000
865,T0000003723,S001,1,PC-A,50000,50000
866,T0000005925,S004,1,PC-D,180000,180000
867,T0000000363,S002,3,PC-B,85000,255000
868,T0000002166,S005,3,PC-E,210000,630000
869,T0000003309,S004,3,PC-D,180000,540000
870,T0000000545,S003,4,PC-C,120000,480000
871,T0000003240,S005,2,PC-E,210000,420000
872,T0000006665,S002,3,PC-B,85000,255000
873,T0000004729,S004,1,PC-D,180000,180000
874,T0000001936,S005,3,PC-E,210000,630000
875,T0000005776,S004,2,PC-D,180000,360000
876,T0000000962,S004,4,PC-D,180000,720000
877,T0000003005,S004,1,PC-D,180000,180000
878,T0000003806,S002,4,PC-B,85000,340000
879,T0000000882,S005,3,PC-E,210000,630000
880,T0000003840,S001,1,PC-A,50000,50000
881,T0000000870,S001,1,PC-A,50000,50000
882,T0000004611,S002,3,PC-B,85000,255000
883,T0000002985,S002,3,PC-B,85000,255000
884,T0000005516,S004,2,PC-D,180000,360000
885,T0000000865,S005,3,PC-E,210000,630000
886,T0000006249,S005,3,PC-E,210000,630000
887,T0000005204,S003,3,PC-C,120000,360000
888,T0000004309,S003,1,PC-C,120000,120000
889,T0000003203,S001,2,PC-A,50000,100000
890,T0000002897,S003,1,PC-C,120000,120000
891,T0000002244,S003,3,PC-C,120000,360000
892,T0000000018,S001,2,PC-A,50000,100000
893,T0000000641,S001,3,PC-A,50000,150000
894,T0000003083,S003,1,PC-C,120000,120000
895,T0000005200,S005,1,PC-E,210000,210000
896,T0000000329,S003,3,PC-C,120000,360000
897,T0000000865,S004,2,PC-D,180000,360000
898,T0000000773,S004,1,PC-D,180000,180000
899,T0000004487,S004,3,PC-D,180000,540000
900,T0000004732,S002,4,PC-B,85000,340000
901,T0000002354,S004,3,PC-D,180000,540000
902,T0000003338,S005,3,PC-E,210000,630000
903,T0000003518,S002,2,PC-B,85000,170000
904,T0000002942,S002,3,PC-B,85000,255000
905,T0000005121,S004,4,PC-D,180000,720000
906,T0000002567,S003,3,PC-C,120000,360000
907,T0000001674,S001,4,PC-A,50000,200000
908,T0000002683,S003,1,PC-C,120000,120000
909,T0000003380,S003,3,PC-C,120000,360000
910,T0000000739,S002,2,PC-B,85000,170000
911,T0000001545,S002,3,PC-B,85000,255000
912,T0000004564,S002,4,PC-B,85000,340000
913,T0000002259,S005,4,PC-E,210000,840000
914,T0000001135,S005,2,PC-E,210000,420000
915,T0000005127,S001,4,PC-A,50000,200000
916,T0000006620,S002,3,PC-B,85000,255000
917,T0000000873,S004,4,PC-D,180000,720000
918,T0000004555,S002,3,PC-B,85000,255000
919,T0000002300,S005,3,PC-E,210000,630000
920,T0000005645,S002,4,PC-B,85000,340000
921,T0000000751,S005,2,PC-E,210000,420000
922,T0000005557,S002,1,PC-B,85000,85000
923,T0000005873,S004,2,PC-D,180000,360000
924,T0000000853,S001,1,PC-A,50000,50000
925,T0000003732,S004,2,PC-D,180000,360000
926,T0000002283,S005,3,PC-E,210000,630000
927,T0000001329,S003,3,PC-C,120000,360000
928,T0000000477,S004,4,PC-D,180000,720000
929,T0000002726,S002,1,PC-B,85000,85000
930,T0000003091,S001,1,PC-A,50000,50000
931,T0000006359,S002,4,PC-B,85000,340000
932,T0000004230,S002,2,PC-B,85000,170000
933,T0000005248,S004,4,PC-D,180000,720000
934,T0000004505,S001,2,PC-A,50000,100000
935,T0000005541,S003,4,PC-C,120000,480000
936,T0000005413,S002,1,PC-B,85000,85000
937,T0000001269,S001,1,PC-A,50000,50000
938,T0000005675,S003,2,PC-C,120000,240000
939,T0000004181,S002,1,PC-B,85000,85000
940,T0000002603,S001,1,PC-A,50000,50000
941,T0000005961,S004,1,PC-D,180000,180000
942,T0000001469,S002,1,PC-B,85000,85000
943,T0000000377,S002,3,PC-B,85000,255000
944,T0000001680,S001,4,PC-A,50000,200000
945,T0000005170,S002,4,PC-B,85000,340000
946,T0000000241,S003,3,PC-C,120000,360000
947,T0000000919,S002,1,PC-B,85000,85000
948,T0000005682,S005,4,PC-E,210000,840000
949,T0000006409,S003,4,PC-C,120000,480000
950,T0000005367,S001,4,PC-A,50000,200000
951,T0000000069,S003,2,PC-C,120000,240000
952,T0000003924,S005,3,PC-E,210000,630000
953,T0000006200,S005,2,PC-E,210000,420000
954,T0000005501,S002,2,PC-B,85000,170000
955,T0000002086,S002,3,PC-B,85000,255000
956,T0000002007,S004,4,PC-D,180000,720000
957,T0000000800,S003,2,PC-C,120000,240000
958,T0000005137,S004,4,PC-D,180000,720000
959,T0000002779,S005,2,PC-E,210000,420000
960,T0000004920,S002,4,PC-B,85000,340000
961,T0000000755,S002,1,PC-B,85000,85000
962,T0000006495,S002,1,PC-B,85000,85000
963,T0000001995,S001,1,PC-A,50000,50000
964,T0000005935,S005,3,PC-E,210000,630000
965,T0000001321,S002,1,PC-B,85000,85000
966,T0000002330,S005,2,PC-E,210000,420000
967,T0000005705,S002,4,PC-B,85000,340000
968,T0000000109,S003,4,PC-C,120000,480000
969,T0000001016,S005,4,PC-E,210000,840000
970,T0000006057,S004,4,PC-D,180000,720000
971,T0000006687,S001,2,PC-A,50000,100000
972,T0000005865,S004,4,PC-D,180000,720000
973,T0000003865,S005,2,PC-E,210000,420000
974,T0000000024,S002,2,PC-B,85000,170000
975,T0000004938,S005,4,PC-E,210000,840000
976,T0000002838,S001,4,PC-A,50000,200000
977,T0000000737,S005,4,PC-E,210000,840000
978,T0000006200,S002,2,PC-B,85000,170000
979,T0000000179,S004,3,PC-D,180000,540000
980,T0000000231,S003,2,PC-C,120000,240000
981,T0000001917,S004,3,PC-D,180000,540000
982,T0000000342,S002,4,PC-B,85000,340000
983,T0000004572,S002,2,PC-B,85000,170000
984,T0000005918,S001,4,PC-A,50000,200000
985,T0000002623,S005,3,PC-E,210000,630000
986,T0000000454,S005,3,PC-E,210000,630000
987,T0000005351,S004,2,PC-D,180000,360000
988,T0000004384,S003,2,PC-C,120000,240000
989,T0000005332,S003,2,PC-C,120000,240000
990,T0000006401,S001,2,PC-A,50000,100000
991,T0000004625,S002,1,PC-B,85000,85000
992,T0000002276,S001,1,PC-A,50000,50000
993,T0000000595,S005,4,PC-E,210000,840000
994,T0000003874,S002,3,PC-B,85000,255000
995,T0000004530,S001,3,PC-A,50000,150000
996,T0000004977,S004,4,PC-D,180000,720000
997,T0000005877,S005,4,PC-E,210000,840000
998,T0000004497,S003,4,PC-C,120000,480000
999,T0000002669,S001,1,PC-A,50000,50000
1000,T0000002135,S005,4,PC-E,210000,840000
1001,T0000006727,S005,3,PC-E,210000,630000
1002,T0000003964,S003,4,PC-C,120000,480000
1003,T0000001565,S003,2,PC-C,120000,240000
1004,T0000000308,S003,3,PC-C,120000,360000
1005,T0000000342,S001,3,PC-A,50000,150000
1006,T0000000435,S003,3,PC-C,120000,360000
1007,T0000000176,S004,1,PC-D,180000,180000
1008,T0000000138,S005,1,PC-E,210000,210000
1009,T0000000193,S003,3,PC-C,120000,360000
1010,T0000003257,S005,2,PC-E,210000,420000
1011,T0000003235,S002,3,PC-B,85000,255000
1012,T0000005280,S002,1,PC-B,85000,85000
1013,T0000000942,S003,2,PC-C,120000,240000
1014,T0000004620,S005,3,PC-E,210000,630000
1015,T0000003879,S002,1,PC-B,85000,85000
1016,T0000005720,S003,2,PC-C,120000,240000
1017,T0000003113,S005,4,PC-E,210000,840000
1018,T0000002962,S003,4,PC-C,120000,480000
1019,T0000006353,S005,3,PC-E,210000,630000
1020,T0000004836,S002,4,PC-B,85000,340000
1021,T0000004957,S003,1,PC-C,120000,120000
1022,T0000000953,S002,2,PC-B,85000,170000
1023,T0000001302,S003,3,PC-C,120000,360000
1024,T0000005370,S001,2,PC-A,50000,100000
1025,T0000003381,S002,2,PC-B,85000,170000
1026,T0000005839,S002,2,PC-B,85000,170000
1027,T0000002880,S004,1,PC-D,180000,180000
1028,T0000002187,S002,3,PC-B,85000,255000
1029,T0000004887,S005,4,PC-E,210000,840000
1030,T0000000545,S003,2,PC-C,120000,240000
1031,T0000005940,S001,2,PC-A,50000,100000
1032,T0000005112,S005,2,PC-E,210000,420000
1033,T0000001927,S005,1,PC-E,210000,210000
1034,T0000005649,S005,4,PC-E,210000,840000
1035,T0000004152,S005,2,PC-E,210000,420000
1036,T0000006255,S001,1,PC-A,50000,50000
1037,T0000000004,S004,1,PC-D,180000,180000
1038,T0000003481,S002,2,PC-B,85000,170000
1039,T0000005533,S005,2,PC-E,210000,420000
1040,T0000003253,S002,1,PC-B,85000,85000
1041,T0000001362,S002,1,PC-B,85000,85000
1042,T0000001820,S005,2,PC-E,210000,420000
1043,T0000005378,S004,1,PC-D,180000,180000
1044,T0000006233,S002,1,PC-B,85000,85000
1045,T0000002663,S003,2,PC-C,120000,240000
1046,T0000002938,S002,2,PC-B,85000,170000
1047,T0000001273,S005,3,PC-E,210000,630000
1048,T0000003326,S001,4,PC-A,50000,200000
1049,T0000003659,S002,2,PC-B,85000,170000
1050,T0000002945,S004,2,PC-D,180000,360000
1051,T0000003018,S003,2,PC-C,120000,240000
1052,T0000001131,S003,4,PC-C,120000,480000
1053,T0000004763,S001,3,PC-A,50000,150000
1054,T0000006737,S001,1,PC-A,50000,50000
1055,T0000002636,S002,4,PC-B,85000,340000
1056,T0000006628,S005,2,PC-E,210000,420000
1057,T0000003029,S004,2,PC-D,180000,360000
1058,T0000003019,S003,3,PC-C,120000,360000
1059,T0000005377,S001,3,PC-A,50000,150000
1060,T0000006782,S004,3,PC-D,180000,540000
1061,T0000005092,S005,1,PC-E,210000,210000
1062,T0000006022,S003,4,PC-C,120000,480000
1063,T0000004377,S003,4,PC-C,120000,480000
1064,T0000003159,S005,3,PC-E,210000,630000
1065,T0000005323,S003,1,PC-C,120000,120000
1066,T0000006159,S005,4,PC-E,210000,840000
1067,T0000005031,S003,2,PC-C,120000,240000
1068,T0000000253,S002,2,PC-B,85000,170000
1069,T0000005307,S005,2,PC-E,210000,420000
1070,T0000000328,S004,4,PC-D,180000,720000
1071,T0000002591,S002,3,PC-B,85000,255000
1072,T0000002830,S004,2,PC-D,180000,360000
1073,T0000003044,S003,3,PC-C,120000,360000
1074,T0000001420,S004,1,PC-D,180000,180000
1075,T0000005636,S002,2,PC-B,85000,170000
1076,T0000003401,S005,1,PC-E,210000,210000
1077,T0000002892,S001,3,PC-A,50000,150000
1078,T0000005288,S004,4,PC-D,180000,720000
1079,T0000005812,S001,3,PC-A,50000,150000
1080,T0000006509,S004,2,PC-D,180000,360000
1081,T0000005297,S004,2,PC-D,180000,360000
1082,T0000000654,S005,3,PC-E,210000,630000
1083,T0000005481,S003,2,PC-C,120000,240000
